"estimate","std.err","covariate","category"
"0.266519293276525","0.158315463371049","slope","0-33%"
"0.149480987632606","0.182125188974996","slope","33-66%"
"0.290446578035946","0.163328674691109","slope","66-100%"
"0.373075111048308","0.157755642405548","IMD_score","0-33%"
"0.379237779654144","0.175258185971033","IMD_score","33-66%"
"-0.220905181620476","0.167033530313508","IMD_score","66-100%"
"0.335999888830689","0.156953091740645","age_0_19","0-33%"
"0.324032255208975","0.174220332524792","age_0_19","33-66%"
"0.0506226901756051","0.165406965728859","age_0_19","66-100%"
"0.217385678464437","0.160044255354335","age_20_39","0-33%"
"0.232675917382745","0.177286362076713","age_20_39","33-66%"
"0.379546086100817","0.14572006503634","age_20_39","66-100%"
"0.186306869218534","0.186287052954074","age_40_59","0-33%"
"0.389734831396706","0.17799343338288","age_40_59","33-66%"
"0.234347185089218","0.15759212880251","age_40_59","66-100%"
"0.19743218752125","0.170485201662158","lu_residential_community","0-33%"
"0.40491237356513","0.182623000276796","lu_residential_community","33-66%"
"0.197241923515487","0.149884747889513","lu_residential_community","66-100%"
"0.329735255405704","0.150622955992924","lu_commerce_developed","0-33%"
"0.31862972147626","0.168034916724678","lu_commerce_developed","33-66%"
"0.0743447496766404","0.177237099957486","lu_commerce_developed","66-100%"
"0.545435125557469","0.171328862677073","ss_visual_complexity","0-33%"
"0.0402043048358069","0.164206877208802","ss_visual_complexity","33-66%"
"0.132141386292258","0.174086744018015","ss_visual_complexity","66-100%"
"0.408157893077759","0.141183696668748","ss_construction","0-33%"
"0.0573709923080703","0.177266532794378","ss_construction","33-66%"
"0.134011592819595","0.30044519644198","ss_construction","66-100%"
"0.0533258015946971","0.184361824869265","ss_road_flat","0-33%"
"0.304423203578395","0.169602390311611","ss_road_flat","33-66%"
"0.277237458163258","0.16531087180158","ss_road_flat","66-100%"
"0.323162023394512","0.159671108843636","ss_marking","0-33%"
"0.355782567957942","0.184967763420534","ss_marking","33-66%"
"0.0334657323911763","0.194938085112064","ss_marking","66-100%"
"0.554616083998671","0.15539340194625","ss_nature","0-33%"
"0.165992578977949","0.162880755877234","ss_nature","33-66%"
"0.225004678028996","0.163594903819186","ss_nature","66-100%"
"0.406346895984447","0.153317440137974","ss_street_object","0-33%"
"0.195790947958334","0.182371890623097","ss_street_object","33-66%"
"0.363863334261602","0.22828930648124","ss_street_object","66-100%"
"0.56364211707673","0.161861882472365","od_person_count","0-33%"
"0.0376717116916493","0.177331649611248","od_person_count","33-66%"
"0.00372857659363148","0.17225161773124","od_person_count","66-100%"
"0.58924760954869","0.167409887190557","od_vehicle_count","0-33%"
"-0.192404373926602","0.185265014444051","od_vehicle_count","33-66%"
"0.237522352008101","0.182898345099324","od_vehicle_count","66-100%"
"0.27240965147975","0.186609715461234","housing_price_log","0-33%"
"0.205788164707947","0.184144965888474","housing_price_log","33-66%"
"0.222777773468158","0.151183116128368","housing_price_log","66-100%"
"0.389401887559529","0.15228710204229","poi_accessibility_log","0-33%"
"0.234107196198724","0.195797567020194","poi_accessibility_log","33-66%"
"0.0588684497502357","0.161703223793734","poi_accessibility_log","66-100%"
"0.116799595852103","0.126878976069489","traffic_speed_log","0-33%"
"0.719545414504485","0.305798053640727","traffic_speed_log","33-66%"
"0.339626621133311","0.17649879965964","traffic_speed_log","66-100%"
"0.56754627884917","0.161243501846329","pop_den_log","0-33%"
"-0.290290032640959","0.154216662589744","pop_den_log","33-66%"
"0.38901496554957","0.168829928329647","pop_den_log","66-100%"
"0.282790905154863","0.162264554556904","poi_log","0-33%"
"0.284268122394031","0.178875825407354","poi_log","33-66%"
"0.180240708245112","0.174730481955788","poi_log","66-100%"
