"estimate","std.err","covariate","category"
"-0.281323085023625","0.178844850234449","age_0_19","0-33%"
"-0.0849519287506285","0.198866486789973","age_0_19","33-66%"
"-0.0228791743669164","0.21611782633555","age_0_19","66-100%"
"-0.031623748785608","0.187752486236425","age_20_39","0-33%"
"-0.33527629239851","0.244149288163825","age_20_39","33-66%"
"-0.225619352069962","0.172876879913804","age_20_39","66-100%"
"-0.307982393067189","0.150619922911756","age_40_59","0-33%"
"-0.447884365640597","0.273073933548763","age_40_59","33-66%"
"0.172792358955775","0.173830569426394","age_40_59","66-100%"
"0.17129957108591","0.154564077919809","lu_residential_community","0-33%"
"-0.43610780816717","0.272963059971531","lu_residential_community","33-66%"
"-0.161516394825046","0.171700662197168","lu_residential_community","66-100%"
"-0.460619485193481","0.493355112233189","ss_visual_complexity","0-33%"
"-0.100404672916055","0.282655689409893","ss_visual_complexity","33-66%"
"-0.149679507274903","0.135598425915554","ss_visual_complexity","66-100%"
"-0.286222907247364","0.226247709319121","slope","0-33%"
"0.0303848967481313","0.201523602912851","slope","33-66%"
"-0.271096015978588","0.191546562333307","slope","66-100%"
"-0.0358988571347018","0.252500547397934","ss_construction","0-33%"
"0.115786411458996","0.187856441794537","ss_construction","33-66%"
"-0.396073773994373","0.15913898120584","ss_construction","66-100%"
"-0.202994857818927","0.148282225285165","ss_road_flat","0-33%"
"-0.00439791132466618","0.2019915923455","ss_road_flat","33-66%"
"-0.281738176974496","0.29121298482213","ss_road_flat","66-100%"
"-0.333020043445448","0.231333155192255","ss_marking","0-33%"
"-0.117730613913709","0.204630491657826","ss_marking","33-66%"
"-0.0100805074654465","0.127930797874933","ss_marking","66-100%"
"-0.140556731343354","0.134457409884541","ss_nature","0-33%"
"-0.184657900137221","0.193156962858821","ss_nature","33-66%"
"0.00950046414873516","0.246366037231493","ss_nature","66-100%"
"-0.106253122990583","0.187689344637308","ss_street_object","0-33%"
"-0.184586894283997","0.218208087377926","ss_street_object","33-66%"
"-0.125094170348813","0.202740874369343","ss_street_object","66-100%"
"0.212429195476471","0.226473095667267","od_person_count","0-33%"
"-0.405396063722833","0.210825497573553","od_person_count","33-66%"
"-0.13840710668937","0.156192430924418","od_person_count","66-100%"
"-0.273327612223133","0.208456842218368","od_vehicle_count","0-33%"
"-0.0988115387363944","0.177333674190439","od_vehicle_count","33-66%"
"-0.197968056602623","0.191207649490101","od_vehicle_count","66-100%"
"0.195230366849644","0.265687978889845","pop_den_log","0-33%"
"-0.2225559263731","0.169507914221573","pop_den_log","33-66%"
"-0.334038259494644","0.162046866903708","pop_den_log","66-100%"
"-0.358101083817333","0.291653648267928","average_income_log","0-33%"
"-0.141644595790429","0.187411580047637","average_income_log","33-66%"
"-0.0892924912324433","0.168473266865466","average_income_log","66-100%"
"-0.130721735333423","0.291116584205419","poi_log","0-33%"
"-0.297989345058039","0.209701263813845","poi_log","33-66%"
"-0.244352805099988","0.117581806155172","poi_log","66-100%"
