"estimate","std.err","covariate","category"
"-0.034660048795389","0.151685126776904","slope","0-33%"
"0.223853066727665","0.164085599842857","slope","33-66%"
"0.491707048251672","0.147584672325587","slope","66-100%"
"0.484953758907015","0.150311552725299","IMD_score","0-33%"
"0.272993680372099","0.157201923667807","IMD_score","33-66%"
"-0.166359132841225","0.154029921145451","IMD_score","66-100%"
"0.177928909204257","0.155433790615228","age_0_19","0-33%"
"0.503171248585555","0.161526706497706","age_0_19","33-66%"
"-0.0129259278965398","0.145085864493616","age_0_19","66-100%"
"0.510842280317788","0.146241677896782","age_20_39","0-33%"
"0.124300790702449","0.170796251293316","age_20_39","33-66%"
"0.0344294834186695","0.140519829053838","age_20_39","66-100%"
"-0.185409210890833","0.158219472099114","age_40_59","0-33%"
"0.259211141682537","0.168846893011572","age_40_59","33-66%"
"0.574832167742976","0.15102719326438","age_40_59","66-100%"
"0.0861606548296935","0.170509311160628","lu_residential_community","0-33%"
"0.417560900996672","0.180982120497473","lu_residential_community","33-66%"
"0.281642347309672","0.133455585937094","lu_residential_community","66-100%"
"0.585039063589542","0.156120646553428","lu_commerce_developed","0-33%"
"0.0269676022970875","0.150321813114221","lu_commerce_developed","33-66%"
"0.205448463734737","0.16575287301237","lu_commerce_developed","66-100%"
"0.583722835055125","0.17124967740054","ss_visual_complexity","0-33%"
"-0.0217557578655223","0.154509987647987","ss_visual_complexity","33-66%"
"0.164491856207606","0.158360646935266","ss_visual_complexity","66-100%"
"0.335342304902468","0.152104217984792","ss_construction","0-33%"
"0.29277315240547","0.162006365168553","ss_construction","33-66%"
"-0.211693729613443","0.185610982622674","ss_construction","66-100%"
"0.257893326410742","0.166862283278622","ss_road_flat","0-33%"
"0.0501645203707228","0.154357723801912","ss_road_flat","33-66%"
"0.384172363795049","0.161356005335591","ss_road_flat","66-100%"
"0.287680149809366","0.145406902133987","ss_marking","0-33%"
"0.35597501600877","0.168785145730369","ss_marking","33-66%"
"0.107455242819259","0.156199559839497","ss_marking","66-100%"
"0.189460061811617","0.161538093500665","ss_nature","0-33%"
"0.166098987266799","0.152233076464189","ss_nature","33-66%"
"0.428932577734728","0.152404478245678","ss_nature","66-100%"
"0.407588210440267","0.163310893659939","ss_street_object","0-33%"
"0.22150193431064","0.152792658826426","ss_street_object","33-66%"
"0.295611671946741","0.168294190367463","ss_street_object","66-100%"
"0.670800117573417","0.165334370878367","od_person_count","0-33%"
"0.0276661156317759","0.148253353693296","od_person_count","33-66%"
"0.0857837168118873","0.152501036607308","od_person_count","66-100%"
"0.569873637480443","0.168011794848315","od_vehicle_count","0-33%"
"0.0461001176605788","0.152986891980526","od_vehicle_count","33-66%"
"0.0555935461150959","0.163848062618868","od_vehicle_count","66-100%"
"0.271579004779815","0.170519519520841","housing_price_log","0-33%"
"0.174124596770094","0.158632468268784","housing_price_log","33-66%"
"0.288762330583314","0.170886910101666","housing_price_log","66-100%"
"0.420134156242354","0.142619153232123","poi_accessibility_log","0-33%"
"0.344808618326463","0.179903055501333","poi_accessibility_log","33-66%"
"-0.0743482190853556","0.146271537365739","poi_accessibility_log","66-100%"
"0.120905246853453","0.110829557135027","traffic_speed_log","0-33%"
"0.578597132688658","0.317416062151828","traffic_speed_log","33-66%"
"0.416510844537631","0.181213344765604","traffic_speed_log","66-100%"
"0.737272203879949","0.168257798416106","pop_den_log","0-33%"
"-0.00638200091359102","0.138269157844643","pop_den_log","33-66%"
"-0.13535835321902","0.147754599929511","pop_den_log","66-100%"
"0.471866158388659","0.150697680095911","poi_log","0-33%"
"0.293415803686899","0.167170581806483","poi_log","33-66%"
"-0.0458534579420724","0.15427363943597","poi_log","66-100%"
