"var_name","variable_importance"
"slope",0.0580602713966486
"IMD_score",0.0728668219077624
"age_0_19",0.0352230006589698
"age_20_39",0.0247766394631191
"age_40_59",0.13780648709901
"lu_residential_community",0.0345391699288043
"lu_commerce_developed",0.0622468211941383
"ss_visual_complexity",0.0624819790591581
"ss_construction",0.0277979600453054
"ss_road_flat",0.0521810460328303
"ss_marking",0.022086358049076
"ss_nature",0.0167507653922228
"ss_street_object",0.0186661181905412
"od_person_count",0.0497304325597285
"od_vehicle_count",0.0303420295632014
"od_animal_count",0
"housing_price_log",0.0177652592551101
"poi_betweenness_log",0.0146686945906559
"poi_accessibility_log",0.0348329366072426
"traffic_speed_log",0.0157623986893536
"pop_den_log",0.132644090006073
"poi_log",0.039817813611209
"year_2012",0.00405110605240234
"year_2015",0.00216374240019914
"year_2017",0.0010156683309364
"year_2019",0.00112639834761902
"year_2010",0
"year_2014",0.000615603033187576
"year_2018",0.00520951297390063
"year_2016",0.00867757169150918
"year_2011",0
"month_7",0.00619173888700887
"month_9",0.000165956362769066
"month_6",0.00310910667646988
"month_5",0.00193806077629417
"month_10",0.000792207984401446
"month_4",0.00109950854478567
"month_3",0.00279672463835594
"month_11",0
