"estimate","std.err","covariate","category"
"-0.00989046074663225","0.14849015575635","age_0_19","0-33%"
"-0.105432785072632","0.208569082413951","age_0_19","33-66%"
"-0.243859896645598","0.277483811790145","age_0_19","66-100%"
"-0.328591141712499","0.294113993026225","age_20_39","0-33%"
"-0.0420395231811018","0.229715418643484","age_20_39","33-66%"
"-0.0986476041939043","0.134982396794826","age_20_39","66-100%"
"-0.115438481177226","0.139158816537708","age_40_59","0-33%"
"0.00890619258216085","0.248386575935134","age_40_59","33-66%"
"-0.185642868873011","0.241786251145983","age_40_59","66-100%"
"-0.0597489886701405","0.146686428951043","lu_residential_community","0-33%"
"-0.587398974278193","0.285150575577505","lu_residential_community","33-66%"
"0.262557475910876","0.171842993133866","lu_residential_community","66-100%"
"-0.198462124704538","0.230356566693685","ss_visual_complexity","0-33%"
"0.0738700831780314","0.20865732425174","ss_visual_complexity","33-66%"
"-0.208856545466979","0.158340338097096","ss_visual_complexity","66-100%"
"0.175758147076746","0.20234901349552","ss_construction","0-33%"
"-0.173749801644261","0.20608607992688","ss_construction","33-66%"
"-0.106112721124158","0.173334485558983","ss_construction","66-100%"
"-0.0935147604868012","0.163168994668529","ss_road_flat","0-33%"
"-0.123934196437457","0.189942749708485","ss_road_flat","33-66%"
"0.0295462118737098","0.222825094694388","ss_road_flat","66-100%"
"0.0476372808992832","0.212436900605547","ss_marking","0-33%"
"0.090452955079904","0.187523430847051","ss_marking","33-66%"
"-0.199158386074491","0.166672527538761","ss_marking","66-100%"
"0.0945877735316828","0.1825414698924","ss_nature","0-33%"
"0.0106223887864103","0.179097965674522","ss_nature","33-66%"
"-0.244940462432875","0.227239140051431","ss_nature","66-100%"
"-0.072624981282836","0.174256541678962","ss_street_object","0-33%"
"0.172645761657741","0.176925172794578","ss_street_object","33-66%"
"-0.235287949031993","0.247972801379143","ss_street_object","66-100%"
"-0.183431669091289","0.205092999250418","od_vehicle_count","0-33%"
"-0.273206582175316","0.196147759032838","od_vehicle_count","33-66%"
"0.218329670727293","0.165955928891734","od_vehicle_count","66-100%"
"0.14662303578192","0.197486145927876","pop_den_log","0-33%"
"-0.254271851540518","0.275186517893809","pop_den_log","33-66%"
"-0.134186984105538","0.148405769867983","pop_den_log","66-100%"
"-0.0492585799543771","0.177559786892202","average_income_log","0-33%"
"-0.214262581826269","0.167471226348234","average_income_log","33-66%"
"-0.204125080535806","0.213145062247719","average_income_log","66-100%"
"-0.0339854595328101","0.230592621062754","poi_log","0-33%"
"-0.151313963011772","0.184196705430386","poi_log","33-66%"
"-0.121153956874265","0.12491704620053","poi_log","66-100%"
