"estimate","std.err","covariate","category"
"0.216950089053128","0.141690777832793","age_0_19","0-33%"
"0.105943446681895","0.180131322503348","age_0_19","33-66%"
"-0.22611827013633","0.200702833728166","age_0_19","66-100%"
"-0.220120683081965","0.208642748809276","age_20_39","0-33%"
"0.147826570229001","0.17680741819474","age_20_39","33-66%"
"0.195196642791405","0.135780245966625","age_20_39","66-100%"
"0.015800098256707","0.135303619819825","age_40_59","0-33%"
"0.0324114767784045","0.199933965301062","age_40_59","33-66%"
"0.139835019624661","0.166137920665552","age_40_59","66-100%"
"0.066164680106255","0.134144471845396","lu_residential_community","0-33%"
"-0.485287885440534","0.230937870259865","lu_residential_community","33-66%"
"0.365327363088328","0.156996835291302","lu_residential_community","66-100%"
"0.0579220642658359","0.176939309337355","ss_visual_complexity","0-33%"
"0.238191655878554","0.176723761744145","ss_visual_complexity","33-66%"
"-0.0648365622787211","0.134776177075808","ss_visual_complexity","66-100%"
"0.224744277837417","0.1878037893687","ss_construction","0-33%"
"-0.113637043990348","0.176844658564093","ss_construction","33-66%"
"0.212812220616599","0.141286652371755","ss_construction","66-100%"
"0.0478814848683717","0.130663519162571","ss_road_flat","0-33%"
"-0.00938782126935904","0.187092400261925","ss_road_flat","33-66%"
"0.262226312097144","0.171225564641423","ss_road_flat","66-100%"
"-0.00810074569838224","0.183671330284285","ss_marking","0-33%"
"0.342739564217336","0.158610161083336","ss_marking","33-66%"
"0.0858565350019016","0.140895644019225","ss_marking","66-100%"
"0.264970936481827","0.139485111547217","ss_nature","0-33%"
"0.137590809440678","0.161860946046525","ss_nature","33-66%"
"-0.0240336763321356","0.179042370770759","ss_nature","66-100%"
"0.158510305396272","0.167078948513129","ss_street_object","0-33%"
"0.289587051840939","0.155187638907014","ss_street_object","33-66%"
"-0.113163987637266","0.181641870343274","ss_street_object","66-100%"
"-0.0893535012734131","0.185925996943983","od_person_count","0-33%"
"0.329254072007019","0.158821313282432","od_person_count","33-66%"
"0.0425331747677478","0.133762860498894","od_person_count","66-100%"
"0.0657476824757329","0.1720065633847","od_vehicle_count","0-33%"
"-0.00863029041343573","0.161338935944453","od_vehicle_count","33-66%"
"0.235452522732558","0.15017439401067","od_vehicle_count","66-100%"
"-0.00566546477232271","0.181895620579416","pop_den_log","0-33%"
"-0.0416309859508166","0.171029515659903","pop_den_log","33-66%"
"0.183937085188757","0.143340785491563","pop_den_log","66-100%"
"0.000331827808998139","0.161727684319007","average_income_log","0-33%"
"0.032708663185836","0.143767932781485","average_income_log","33-66%"
"0.307892539624889","0.159055201246615","average_income_log","66-100%"
"-0.194448980899566","0.194663115576878","poi_log","0-33%"
"0.152439938590499","0.17602555482365","poi_log","33-66%"
"0.171279351547159","0.111693470371096","poi_log","66-100%"
