"estimate","std.err","covariate","category"
"0.283079348135276","0.0395825894959484","year","low"
"0.305859051352068","0.045235997928039","year","high"
"0.273371905597152","0.0404151132863705","age_0_19","low"
"0.357188676328631","0.0400960167653441","age_0_19","high"
"0.34644237076004","0.0375863124537282","age_20_39","low"
"0.18232653278407","0.0375171572885791","age_20_39","high"
"0.145044905039003","0.039091441075622","age_40_59","low"
"0.405605608025627","0.0391771905939684","age_40_59","high"
"0.357127376509843","0.0397221179709878","IMD_score","low"
"0.224809790497426","0.0383082305772987","IMD_score","high"
"0.293889427125163","0.040084072915033","lu_residential_community","low"
"0.252671967734781","0.0377201996724866","lu_residential_community","high"
"0.303028659939321","0.036181014059731","lu_commerce_developed","low"
"0.247568341840048","0.0418331943435394","lu_commerce_developed","high"
"0.441062056650982","0.048901097052923","ss_visual_complexity","low"
"0.203726115247731","0.0358548100878715","ss_visual_complexity","high"
"0.230425238163336","0.0377735455601424","slope","low"
"0.381722124318255","0.0412277453605058","slope","high"
"0.335464844946306","0.0342872961041216","ss_construction","low"
"0.187020188837302","0.0476456495002742","ss_construction","high"
"0.148006669450417","0.0476355280231723","ss_road_flat","low"
"0.388601392654538","0.0412241452694174","ss_road_flat","high"
"0.390567633434702","0.0427666662369224","ss_marking","low"
"0.256284697447846","0.0384791957467618","ss_marking","high"
"0.249495213382218","0.0384902676110238","ss_nature","low"
"0.33335177937486","0.0402385902983455","ss_nature","high"
"0.361855940085996","0.0376555752469177","ss_street_object","low"
"0.165278415628098","0.0419700847274825","ss_street_object","high"
"0.453294948478848","0.0394634896719053","od_person_count","low"
"0.0721945781139635","0.0395870234378219","od_person_count","high"
"0.360044200290545","0.0367184726672736","od_bicycle_count","low"
"0.162067624670891","0.0463179232201175","od_bicycle_count","high"
"0.346365337152095","0.0440296612717997","od_vehicle_count","low"
"0.251327353236585","0.0377838219333708","od_vehicle_count","high"
"0.301566428392151","0.0291397426457655","od_animal_count","low"
"0.31420397255061","0.157870447466618","od_animal_count","high"
"0.304835821994877","0.0406719894139819","pop_den_log","low"
"0.255255789216564","0.0344893833147889","pop_den_log","high"
"0.32309855667626","0.0412130345009872","housing_price_log","low"
"0.264375550581932","0.0405972476569789","housing_price_log","high"
"0.404272542707662","0.039732681792887","poi_log","low"
"0.170417736396496","0.0395205973055175","poi_log","high"
