"var_name","variable_importance"
"IMD_score",0.0686436415893059
"age_0_19",0.0312041600951745
"age_20_39",0.0529422370047477
"age_40_59",0.232350416178811
"lu_residential_community",0.0733744143446521
"lu_commerce_developed",0.0348673756459705
"ss_visual_complexity",0.0351611017646847
"ss_construction",0.0648980961036227
"ss_road_flat",0.0282180455119011
"ss_marking",0.0386861844499907
"ss_nature",0.0511225621772008
"ss_street_object",0.0407979278710159
"od_person_count",0.0162728523320092
"od_vehicle_count",0.0293345255510665
"od_animal_count",0
"housing_price_log",0.0277409754276899
"poi_betweenness_log",0.0107659311618424
"poi_accessibility_log",0.0204535705628953
"traffic_speed_log",0.0180283664626521
"pop_den_log",0.058539132840863
"poi_log",0.03083573445663
"year_2012",0.00847074794003754
"year_2015",0.00101800688441372
"year_2017",0.00122846205621314
"year_2019",0.00102249345826112
"year_2010",0
"year_2014",0.00406128912502647
"year_2018",0
"year_2016",0.000496255136277431
"year_2011",0
"month_7",0.00661507228988734
"month_9",0.000416366320913617
"month_6",0.00530254883971431
"month_5",0.000669592881032384
"month_10",0.00637310902127641
"month_4",3.25734043592477e-05
"month_3",5.62311098615309e-05
"month_11",0
