"var_name","variable_importance"
"age_0_19",0.0509044456102162
"age_20_39",0.0665446472513729
"age_40_59",0.0424526788835701
"lu_residential_community",0.0345050414232729
"ss_visual_complexity",0.0497966771310438
"slope",0.0552686924632874
"ss_construction",0.0605151001666536
"ss_road_flat",0.108175288844828
"ss_marking",0.0663460432760394
"ss_nature",0.0629551932178365
"ss_street_object",0.0380197152583521
"od_person_count",0.0410175828765191
"od_bicycle_count",0.0148851237419175
"od_vehicle_count",0.0425696273359147
"od_animal_count",0
"pop_den_log",0.111416462857524
"average_income_log",0.0823064245326226
"poi_log",0.0380802752525333
"year_2016",0.0032061856435998
"year_2009",0.00251799039278146
"year_2021",0.00131992700066161
"year_2014",0
"year_2018",0.00345864393831305
"year_2022",0
"year_2010",0
"year_2011",0
"year_2012",0
"year_2019",0.00251213542404208
"year_2017",0.000351219512195122
"year_2015",0.00381207909954628
"year_2020",0
"month_9",0.000951344648992104
"month_4",0.000263846066472563
"month_5",0.00671032037476137
"month_3",0
"month_11",0.00748935907048819
"month_6",0.00108113591019717
"month_10",0.000566792794445802
"month_8",0
"month_7",0
"month_12",0
