"estimate","std.err","covariate","category"
"-0.18991746363159","0.13869026823628","age_0_19","0-33%"
"-0.127036742943482","0.164843569018307","age_0_19","33-66%"
"-0.205135496588994","0.152664577673079","age_0_19","66-100%"
"-0.45445118737672","0.161753113496835","age_20_39","0-33%"
"-0.128476275117167","0.164598259323751","age_20_39","33-66%"
"-0.0327539029887588","0.132403412430243","age_20_39","66-100%"
"0.0548540602056484","0.142020574278491","age_40_59","0-33%"
"0.155472595437669","0.159225867689979","age_40_59","33-66%"
"-0.665508594006361","0.15536302358093","age_40_59","66-100%"
"-0.409542972072681","0.155327648428611","IMD_score","0-33%"
"-0.0324506240852089","0.141077153051075","IMD_score","33-66%"
"-0.033652828098526","0.149820279985238","IMD_score","66-100%"
"-0.179141835032483","0.169414881186904","lu_residential_community","0-33%"
"0.00290416946326595","0.151670057749187","lu_residential_community","33-66%"
"-0.267425479288365","0.13739671898232","lu_residential_community","66-100%"
"-0.135989146459201","0.149576080668368","lu_commerce_developed","0-33%"
"0.0515042046838698","0.148353596610502","lu_commerce_developed","33-66%"
"-0.515551604347579","0.156519850623361","lu_commerce_developed","66-100%"
"-0.0776718738589217","0.158735748389063","ss_visual_complexity","0-33%"
"-0.272962830112904","0.147692813007887","ss_visual_complexity","33-66%"
"-0.249010770253438","0.161754881786331","ss_visual_complexity","66-100%"
"-0.1436443842344","0.150011850607601","ss_construction","0-33%"
"-0.251979089126479","0.163324750820442","ss_construction","33-66%"
"-0.307463630056885","0.15106273382","ss_construction","66-100%"
"-0.0372423771856603","0.140615611713038","ss_road_flat","0-33%"
"-0.365117248045159","0.158229533610323","ss_road_flat","33-66%"
"-0.189717290170502","0.164283723256464","ss_road_flat","66-100%"
"-0.185096953746186","0.147165431376742","ss_marking","0-33%"
"-0.247637098340346","0.163032159253837","ss_marking","33-66%"
"-0.0158812467800948","0.141706227294282","ss_marking","66-100%"
"-0.252647727989508","0.140711035569655","ss_nature","0-33%"
"-0.0400638055245708","0.162618378593478","ss_nature","33-66%"
"-0.246952271348427","0.159405754134267","ss_nature","66-100%"
"-0.106320880088713","0.153381288490656","ss_street_object","0-33%"
"-0.440928592779666","0.152758901369585","ss_street_object","33-66%"
"-0.0432081683167958","0.155097940617867","ss_street_object","66-100%"
"-0.11384979623191","0.169661499316514","od_person_count","0-33%"
"-0.212729941870635","0.159237045831499","od_person_count","33-66%"
"-0.248813964208216","0.131333515906366","od_person_count","66-100%"
"-0.112033334089318","0.15950026975363","od_vehicle_count","0-33%"
"-0.336821560599025","0.145734096077964","od_vehicle_count","33-66%"
"-0.0542268821907983","0.153278193138806","od_vehicle_count","66-100%"
"-0.0329752162721243","0.171939817989425","pop_den_log","0-33%"
"-0.440004151873015","0.145360518736303","pop_den_log","33-66%"
"-0.159775164127623","0.138333370106427","pop_den_log","66-100%"
"-0.0774333499950528","0.163142235177056","housing_price_log","0-33%"
"-0.200952691379008","0.159062042835628","housing_price_log","33-66%"
"-0.329086212757122","0.139302526091891","housing_price_log","66-100%"
"-0.162854696079691","0.154655425765532","poi_log","0-33%"
"-0.0766689507015759","0.159154986569397","poi_log","33-66%"
"-0.37338907707062","0.147481830096348","poi_log","66-100%"
