"estimate","std.err","covariate","category"
"0.328890112652667","0.162689594028684","age_0_19","0-33%"
"0.622655852729062","0.16504267164619","age_0_19","33-66%"
"0.132649734589865","0.150939063350007","age_0_19","66-100%"
"0.511848817095226","0.145861755174829","age_20_39","0-33%"
"0.289418838741734","0.170845577572867","age_20_39","33-66%"
"0.289100932571682","0.145196865573126","age_20_39","66-100%"
"0.0995319330165951","0.17020248049212","age_40_59","0-33%"
"0.374467854386955","0.162946080804131","age_40_59","33-66%"
"0.564715896406592","0.150703779448332","age_40_59","66-100%"
"0.507660763400957","0.153973480079576","IMD_score","0-33%"
"0.562447368539773","0.162266888570043","IMD_score","33-66%"
"-0.116911297603212","0.158305793381959","IMD_score","66-100%"
"0.230567452148819","0.175904371655296","lu_residential_community","0-33%"
"0.653877216899603","0.195112529205087","lu_residential_community","33-66%"
"0.42859308293056","0.137941475754886","lu_residential_community","66-100%"
"0.676419882928453","0.158296014343978","lu_commerce_developed","0-33%"
"0.182556871765367","0.154957305905982","lu_commerce_developed","33-66%"
"0.270785878202907","0.179179812562429","lu_commerce_developed","66-100%"
"0.722513324834281","0.171737656983153","ss_visual_complexity","0-33%"
"0.037160067477215","0.170578018809733","ss_visual_complexity","33-66%"
"0.312289456346532","0.16219550896671","ss_visual_complexity","66-100%"
"0.188397785816432","0.155157239579201","slope","0-33%"
"0.363300219069035","0.171129212525147","slope","33-66%"
"0.582342159075515","0.151834315759928","slope","66-100%"
"0.509379433756292","0.148123347914121","ss_construction","0-33%"
"0.35695277179542","0.16744890325279","ss_construction","33-66%"
"-0.0170955755403733","0.20021943910283","ss_construction","66-100%"
"0.288785444143987","0.169231559034873","ss_road_flat","0-33%"
"0.266767593238826","0.166808865742699","ss_road_flat","33-66%"
"0.466286974259353","0.16231006235571","ss_road_flat","66-100%"
"0.360396917229577","0.146238047410957","ss_marking","0-33%"
"0.497036967152745","0.176751753660763","ss_marking","33-66%"
"0.264137022081046","0.158320328077336","ss_marking","66-100%"
"0.318810979835017","0.164450886305798","ss_nature","0-33%"
"0.247241932943022","0.156893041542663","ss_nature","33-66%"
"0.584620630795252","0.155039921515233","ss_nature","66-100%"
"0.539796407697696","0.159289499227066","ss_street_object","0-33%"
"0.281738083755114","0.160819301213415","ss_street_object","33-66%"
"0.460373519339702","0.179654850512866","ss_street_object","66-100%"
"0.762283288812737","0.163095770091276","od_person_count","0-33%"
"0.152634588079862","0.154270800534687","od_person_count","33-66%"
"0.113285589667876","0.162649936892619","od_person_count","66-100%"
"0.69427700179122","0.166703380179539","od_vehicle_count","0-33%"
"0.0823076247736224","0.159906118835234","od_vehicle_count","33-66%"
"0.252628075139839","0.168102215142682","od_vehicle_count","66-100%"
"0.783021814781036","0.166240992576082","pop_den_log","0-33%"
"0.0991140383975982","0.140905582161045","pop_den_log","33-66%"
"0.0973481276608941","0.160008278318212","pop_den_log","66-100%"
"0.371737282981757","0.172267988375033","housing_price_log","0-33%"
"0.394471371738955","0.160632580551778","housing_price_log","33-66%"
"0.351172683603815","0.17490013444275","housing_price_log","66-100%"
"0.587496834971672","0.149603415449855","poi_log","0-33%"
"0.392237821389152","0.168690769430722","poi_log","33-66%"
"0.128081428789088","0.165564584210536","poi_log","66-100%"
